"","race","age","yeardth","rate","count","pop","yearbth","mod","modnotreat","modcrazytreat"
"532","White",57.5,1988,5.8,543,9381873,1930.5,4.96355949562176e-05,5.35625655068353e-05,4.65969674709826e-05
"533","Black",62.5,1993,39.9,395,988999,1930.5,0.000313762842165655,0.000337244411708703,0.000229719341784832
"534","White",62.5,1993,14.7,1318,8984021,1930.5,0.000120933445205864,0.000148651499634453,9.89996298413509e-05
"535","Black",67.5,1998,63.9,581,909782,1930.5,0.000635494820158139,0.000693777586793125,0.000416957607851387
"536","White",67.5,1998,25.6,2162,8439403,1930.5,0.000259000620531764,0.000334770046977759,0.000197107622520187
"537","Black",72.5,2003,94.3,727,770881,1930.5,0.00108452976415698,0.00118642205387783,0.000686486104637318
"538","White",72.5,2003,39.3,2974,7576060,1930.5,0.000474318165524253,0.000619426018488467,0.000351928900301676
"539","Black",77.5,2008,127.2,787,618626,1930.5,0.00160717882368603,0.00175396308867883,0.00100783760198224
"540","White",77.5,2008,59.9,3857,6434634,1930.5,0.000746284792042311,0.000972466494581986,0.000548940522376087
"541","Black",82.5,2013,153.1,711,464551,1930.5,0.00214589716216737,0.0023330074222889,0.00134636388656938
"542","White",82.5,2013,84.3,4256,5045865,1930.5,0.00103480579408641,0.00133861640144378,0.000759438110628289
"543","Black",37.5,1969,0,0,1196260,1931.5,4.90452891900445e-07,4.90452891900445e-07,4.90452891900445e-07
"544","White",37.5,1969,0,0,9760843,1931.5,1.42067697674902e-07,1.42067697674902e-07,1.42067697674902e-07
"545","Black",42.5,1974,0,0,1210463,1931.5,2.03934972929586e-06,2.03934972929586e-06,2.03934972929586e-06
"546","White",42.5,1974,0.1,13,9925855,1931.5,7.509703064164e-07,7.509703064164e-07,7.509703064164e-07
"547","Black",47.5,1979,2,23,1151505,1931.5,7.74893481595104e-06,7.74893481595104e-06,7.74893481595104e-06
"548","White",47.5,1979,0.3,31,9826758,1931.5,3.44445734809016e-06,3.44445734809016e-06,3.44445734809016e-06
"549","Black",52.5,1984,4.3,48,1116905,1931.5,3.19510000241714e-05,3.20471448782991e-05,3.16217138155729e-05
"550","White",52.5,1984,1.7,162,9563661,1931.5,1.52881198081764e-05,1.53810343129992e-05,1.5217556448455e-05
"551","Black",57.5,1989,16.9,176,1042350,1931.5,0.000114223700543285,0.000117739008481933,0.000101834016432658
"552","White",57.5,1989,6.2,570,9186599,1931.5,4.83628687874009e-05,5.35625655068353e-05,4.43229110495574e-05
"553","Black",62.5,1994,37.1,367,989118,1931.5,0.000311508000786759,0.000337244411708703,0.000218878955318236
"554","White",62.5,1994,14.5,1281,8827921,1931.5,0.000118600125519751,0.000148651499634453,9.47004420576706e-05
"555","Black",67.5,1999,68.7,622,904901,1931.5,0.000633972974861059,0.000693777586793125,0.000408586012215574
"556","White",67.5,1999,24.9,2065,8296242,1931.5,0.000257235244973462,0.000334770046977759,0.000193648976603068
"557","Black",72.5,2004,90.8,709,780812,1931.5,0.00108355403072777,0.00118642205387783,0.000680091234371372
"558","White",72.5,2004,36.8,2750,7476585,1931.5,0.000473010807332223,0.000619426018488467,0.000349169114256775
"559","Black",77.5,2009,125.4,785,625916,1931.5,0.00160660461832693,0.00175396308867883,0.00100301471710213
"560","White",77.5,2009,57.3,3645,6364457,1931.5,0.000745343642248895,0.000972466494581986,0.000546758382222551
"561","Black",82.5,2014,156.5,745,476172,1931.5,0.00214561542244421,0.0023330074222889,0.00134278817863703
"562","White",82.5,2014,85.1,4265,5010233,1931.5,0.00103415627416239,0.00133861640144378,0.000757732632823528
"563","Black",37.5,1970,0,0,1195351,1932.5,4.90452891900445e-07,4.90452891900445e-07,4.90452891900445e-07
"564","White",37.5,1970,0,0,9716257,1932.5,1.42067697674902e-07,1.42067697674902e-07,1.42067697674902e-07
"565","Black",42.5,1975,0,0,1196863,1932.5,2.03934972929586e-06,2.03934972929586e-06,2.03934972929586e-06
"566","White",42.5,1975,0,0,9758418,1932.5,7.509703064164e-07,7.509703064164e-07,7.509703064164e-07
"567","Black",47.5,1980,1.1,13,1150007,1932.5,7.74893481595104e-06,7.74893481595104e-06,7.74893481595104e-06
"568","White",47.5,1980,0.5,53,9647062,1932.5,3.44445734809016e-06,3.44445734809016e-06,3.44445734809016e-06
"569","Black",52.5,1985,6.6,74,1114640,1932.5,3.178278581408e-05,3.20471448782991e-05,3.08688634633494e-05
"570","White",52.5,1985,1.7,157,9448109,1932.5,1.50949867203551e-05,1.53810343129992e-05,1.48762110312383e-05
"571","Black",57.5,1990,18.7,195,1043035,1932.5,0.000113026289096083,0.000117739008481933,9.63837573251227e-05
"572","White",57.5,1990,6.3,571,9115868,1932.5,4.69624423579036e-05,5.35625655068353e-05,4.18149613254997e-05
"573","Black",62.5,1995,40.8,406,996319,1932.5,0.000309819553171136,0.000337244411708703,0.00021051028899623
"574","White",62.5,1995,13.7,1203,8793294,1932.5,0.000116839491750898,0.000148651499634453,9.14144696930352e-05
"575","Black",67.5,2000,64.5,586,909187,1932.5,0.0006328473421137,0.000693777586793125,0.000402145717273622
"576","White",67.5,2000,22.4,1851,8255464,1932.5,0.000255909851610964,0.000334770046977759,0.000191011374621883
"577","Black",72.5,2005,95.6,760,794786,1932.5,0.00108284630371665,0.00118642205387783,0.000675192636743851
"578","White",72.5,2005,36.7,2740,7456276,1932.5,0.000472035851828463,0.000619426018488467,0.00034707008556198
"579","Black",77.5,2010,124.3,794,638950,1932.5,0.00160620297606382,0.00175396308867883,0.000999340284632817
"580","White",77.5,2010,55.9,3559,6362976,1932.5,0.000744648393946755,0.000972466494581986,0.000545104078227278
"581","Black",37.5,1971,0,0,1194117,1933.5,4.90452891900445e-07,4.90452891900445e-07,4.90452891900445e-07
"582","White",37.5,1971,0,0,9671599,1933.5,1.42067697674902e-07,1.42067697674902e-07,1.42067697674902e-07
"583","Black",42.5,1976,0,0,1199136,1933.5,2.03934972929586e-06,2.03934972929586e-06,2.03934972929586e-06
"584","White",42.5,1976,0.1,10,9718402,1933.5,7.509703064164e-07,7.509703064164e-07,7.509703064164e-07
"585","Black",47.5,1981,1.6,19,1158777,1933.5,7.74893481595104e-06,7.74893481595104e-06,7.74893481595104e-06
"586","White",47.5,1981,0.5,49,9556412,1933.5,3.44445734809016e-06,3.44445734809016e-06,3.44445734809016e-06
"587","Black",52.5,1986,5,56,1116466,1933.5,3.16000809549218e-05,3.20471448782991e-05,3.00440522426581e-05
"588","White",52.5,1986,1.8,165,9356009,1933.5,1.48252568305169e-05,1.53810343129992e-05,1.43982186384797e-05
"589","Black",57.5,1991,15.9,167,1050551,1933.5,0.000111541519464497,0.000117739008481933,8.96138477114717e-05
"590","White",57.5,1991,5.5,502,9057105,1933.5,4.54710139109481e-05,5.35625655068353e-05,3.91383264976324e-05
"591","Black",62.5,1996,36.3,364,1003646,1933.5,0.000308378378017727,0.000337244411708703,0.000203216375614667
"592","White",62.5,1996,12.8,1115,8740568,1933.5,0.000115366971307558,0.000148651499634453,8.86401622633556e-05
"593","Black",67.5,2001,57,532,933781,1933.5,0.000631895019601888,0.000693777586793125,0.000396546052091601
"594","White",67.5,2001,22.1,1820,8249921,1933.5,0.000254805547373821,0.000334770046977759,0.00018878818949803
"595","Black",72.5,2006,91,742,815026,1933.5,0.00108225612971721,0.00118642205387783,0.000670946086815654
"596","White",72.5,2006,34.7,2588,7464898,1933.5,0.000471227673207116,0.000619426018488467,0.000345304377181456
"597","Black",77.5,2011,115.5,764,661272,1933.5,0.00160587734762539,0.00175396308867883,0.000996167035035513
"598","White",77.5,2011,54.6,3492,6391086,1933.5,0.000744076271459219,0.000972466494581986,0.000543715857816153
"599","Black",37.5,1972,0,0,1200994,1934.5,4.90452891900445e-07,4.90452891900445e-07,4.90452891900445e-07
"600","White",37.5,1972,0,0,9696785,1934.5,1.42067697674902e-07,1.42067697674902e-07,1.42067697674902e-07
"601","Black",42.5,1977,0,0,1206979,1934.5,2.03934972929586e-06,2.03934972929586e-06,2.03934972929586e-06
"602","White",42.5,1977,0,0,9741184,1934.5,7.509703064164e-07,7.509703064164e-07,7.509703064164e-07
"603","Black",47.5,1982,1.1,13,1170311,1934.5,7.74893481595104e-06,7.74893481595104e-06,7.74893481595104e-06
"604","White",47.5,1982,0.4,39,9552458,1934.5,3.44445734809016e-06,3.44445734809016e-06,3.44445734809016e-06
"605","Black",52.5,1987,4.6,52,1121504,1934.5,3.14311789939819e-05,3.20471448782991e-05,2.92783560460382e-05
"606","White",52.5,1987,1.7,161,9352956,1934.5,1.44996231913093e-05,1.53810343129992e-05,1.38204749218223e-05
"607","Black",57.5,1992,17.2,183,1063218,1934.5,0.000109907023309192,0.000117739008481933,8.21532180587719e-05
"608","White",57.5,1992,5.4,495,9100703,1934.5,4.39198663948033e-05,5.35625655068353e-05,3.63502570763242e-05
"609","Black",62.5,1997,34.2,348,1016287,1934.5,0.000307257895129251,0.000337244411708703,0.000197435399151997
"610","White",62.5,1997,11.4,1006,8791238,1934.5,0.0001141843850871,0.000148651499634453,8.63904640964932e-05
"611","Black",67.5,2002,57.3,545,951619,1934.5,0.000631160833198606,0.000693777586793125,0.00039211774700318
"612","White",67.5,2002,21.1,1746,8287371,1934.5,0.000253922183131022,0.000334770046977759,0.000186988479894979
"613","Black",72.5,2007,91.3,757,829209,1934.5,0.00108180751162192,0.00118642205387783,0.000667597088854891
"614","White",72.5,2007,34.8,2616,7510062,1934.5,0.000470584662884341,0.000619426018488467,0.000343877936648652
"615","Black",77.5,2012,111.7,759,679485,1934.5,0.00160563682639896,0.00175396308867883,0.000993673343025456
"616","White",77.5,2012,52.3,3377,6457009,1934.5,0.000743624610869228,0.000972466494581986,0.000542597198734742
"617","Black",37.5,1973,0,0,1200259,1935.5,4.90452891900445e-07,4.90452891900445e-07,4.90452891900445e-07
"618","White",37.5,1973,0,0,9797770,1935.5,1.42067697674902e-07,1.42067697674902e-07,1.42067697674902e-07
"619","Black",42.5,1978,0,0,1211385,1935.5,2.03934972929586e-06,2.03934972929586e-06,2.03934972929586e-06
"620","White",42.5,1978,0,0,9852267,1935.5,7.509703064164e-07,7.509703064164e-07,7.509703064164e-07
"621","Black",47.5,1983,1.8,21,1195136,1935.5,7.74893481595104e-06,7.74893481595104e-06,7.74893481595104e-06
"622","White",47.5,1983,0.5,50,9695708,1935.5,3.44445734809016e-06,3.44445734809016e-06,3.44445734809016e-06
"623","Black",52.5,1988,5.5,63,1140219,1935.5,3.12681576698605e-05,3.20471448782991e-05,2.85349028880924e-05
"624","White",52.5,1988,1.9,182,9505236,1935.5,1.41091086711562e-05,1.53810343129992e-05,1.31266683269389e-05
"625","Black",57.5,1993,15.3,166,1087353,1935.5,0.000108744725809394,0.000117739008481933,7.67483941273178e-05
"626","White",57.5,1993,5.6,517,9269155,1935.5,4.27600764460697e-05,5.35625655068353e-05,3.42459791412719e-05
"627","Black",62.5,1998,36,375,1041237,1935.5,0.000306466674314568,0.000337244411708703,0.000193256619945041
"628","White",62.5,1998,11.5,1030,8971989,1935.5,0.000113303325125779,0.000148651499634453,8.46953545853218e-05
"629","Black",67.5,2003,55,535,972186,1935.5,0.000630647913611513,0.000693777586793125,0.00038892544126104
"630","White",67.5,2003,20.3,1716,8437427,1935.5,0.00025326715769508,0.000334770046977759,0.000185635148190482
"631","Black",72.5,2008,80.7,682,845558,1935.5,0.00108149979871147,0.00118642205387783,0.000665191046207166
"632","White",72.5,2008,33.2,2542,7656182,1935.5,0.000470110954131892,0.000619426018488467,0.000342807889582206
"633","Black",77.5,2013,100.2,700,698581,1935.5,0.00160547820664772,0.00175396308867883,0.000991889689569368
"634","White",77.5,2013,51.3,3385,6604048,1935.5,0.000743295034665328,0.000972466494581986,0.000541760543092359
"635","Black",32.5,1969,0,0,1224352,1936.5,0,0,0
"636","White",32.5,1969,0,0,9786415,1936.5,1.03540852421817e-07,1.03540852421817e-07,1.03540852421817e-07
"637","Black",37.5,1974,0,0,1209111,1936.5,4.90452891900445e-07,4.90452891900445e-07,4.90452891900445e-07
"638","White",37.5,1974,0,0,9952780,1936.5,1.42067697674902e-07,1.42067697674902e-07,1.42067697674902e-07
"639","Black",42.5,1979,0,0,1225503,1936.5,2.03934972929586e-06,2.03934972929586e-06,2.03934972929586e-06
"640","White",42.5,1979,0,0,10019440,1936.5,7.509703064164e-07,7.509703064164e-07,7.509703064164e-07
"641","Black",47.5,1984,1.6,19,1222571,1936.5,7.72623798862671e-06,7.74893481595104e-06,7.64850371028627e-06
"642","White",47.5,1984,0.4,38,9873081,1936.5,3.42418400740529e-06,3.44445734809016e-06,3.40878754294464e-06
"643","Black",52.5,1989,5.3,62,1161908,1936.5,3.10459578658175e-05,3.20471448782991e-05,2.7524332321254e-05
"644","White",52.5,1989,1.7,168,9677246,1936.5,1.37196621078181e-05,1.53810343129992e-05,1.24322735456586e-05
"645","Black",57.5,1994,14.9,167,1117645,1936.5,0.000108019421280423,0.000117739008481933,7.32810845171413e-05
"646","White",57.5,1994,5.2,489,9488399,1936.5,4.19700706892325e-05,5.35625655068353e-05,3.27948185700849e-05
"647","Black",62.5,1999,33.4,358,1072343,1936.5,0.000305978275619417,0.000337244411708703,0.000190584638629309
"648","White",62.5,1999,10.2,933,9190994,1936.5,0.000112706062849791,0.000148651499634453,8.35289436321869e-05
"649","Black",67.5,2004,49.4,490,992485,1936.5,0.000630336649415027,0.000693777586793125,0.000386892576879443
"650","White",67.5,2004,19.4,1676,8636264,1936.5,0.000252825969878697,0.000334770046977759,0.000184706395576346
"651","Black",72.5,2009,86.2,743,861672,1936.5,0.00108131864704544,0.00118642205387783,0.000663666802382263
"652","White",72.5,2009,32.3,2534,7847450,1936.5,0.000469794740008131,0.000619426018488467,0.000342075923170309
"653","Black",77.5,2014,105.1,756,719543,1936.5,0.00160539116712047,0.00175396308867883,0.000990767414862621
"654","White",77.5,2014,51,3465,6793008,1936.5,0.000743077969246409,0.000972466494581986,0.000541190531486683
"655","Black",32.5,1970,0,0,1264509,1937.5,0,0,0
"656","White",32.5,1970,0,0,10056231,1937.5,1.03540852421817e-07,1.03540852421817e-07,1.03540852421817e-07
"657","Black",37.5,1975,0,0,1228217,1937.5,4.90452891900445e-07,4.90452891900445e-07,4.90452891900445e-07
"658","White",37.5,1975,0,0,10109145,1937.5,1.42067697674902e-07,1.42067697674902e-07,1.42067697674902e-07
"659","Black",42.5,1980,0,0,1266139,1937.5,2.03934972929586e-06,2.03934972929586e-06,2.03934972929586e-06
"660","White",42.5,1980,0,0,10154494,1937.5,7.509703064164e-07,7.509703064164e-07,7.509703064164e-07
"661","Black",47.5,1985,1.4,18,1252854,1937.5,7.68653213330146e-06,7.74893481595104e-06,7.47079838157999e-06
"662","White",47.5,1985,0.4,40,9994242,1937.5,3.38204589759331e-06,3.44445734809016e-06,3.33431222039177e-06
"663","Black",52.5,1990,4.2,50,1185626,1937.5,3.07078422828297e-05,3.20471448782991e-05,2.59897778117123e-05
"664","White",52.5,1990,2.1,202,9795115,1937.5,1.33006491384777e-05,1.53810343129992e-05,1.16840413597423e-05
"665","Black",57.5,1995,13.2,151,1148091,1937.5,0.000107533779535479,0.000117739008481933,7.08785443910542e-05
"666","White",57.5,1995,5.3,510,9606671,1937.5,4.14181780082106e-05,5.35625655068353e-05,3.17677853025778e-05
"667","Black",62.5,2000,29.3,323,1100978,1937.5,0.000305655883023478,0.000337244411708703,0.000188740706560124
"668","White",62.5,2000,10.3,960,9302890,1937.5,0.000112290985485414,0.000148651499634453,8.27053638262161e-05
"669","Black",67.5,2005,49.5,504,1018437,1937.5,0.000630135861688728,0.000693777586793125,0.000385496872317382
"670","White",67.5,2005,18.9,1662,8788294,1937.5,0.000252521509524009,0.000334770046977759,0.000184052481311476
"671","Black",72.5,2010,79.1,700,884653,1937.5,0.00108120676064613,0.00118642205387783,0.000662627149556503
"672","White",72.5,2010,33.2,2651,7995154,1937.5,0.000469578688755173,0.000619426018488467,0.000341562349380285
"673","Black",32.5,1971,0,0,1303915,1938.5,0,0,0
"674","White",32.5,1971,0,0,10325788,1938.5,1.03540852421817e-07,1.03540852421817e-07,1.03540852421817e-07
"675","Black",37.5,1976,0,0,1263110,1938.5,4.90452891900445e-07,4.90452891900445e-07,4.90452891900445e-07
"676","White",37.5,1976,0,0,10355904,1938.5,1.42067697674902e-07,1.42067697674902e-07,1.42067697674902e-07
"677","Black",42.5,1981,0,0,1300718,1938.5,2.03934972929586e-06,2.03934972929586e-06,2.03934972929586e-06
"678","White",42.5,1981,0.1,12,10390025,1938.5,7.509703064164e-07,7.509703064164e-07,7.509703064164e-07
"679","Black",47.5,1986,1.7,22,1279590,1938.5,7.64338608468734e-06,7.74893481595104e-06,7.27601467034142e-06
"680","White",47.5,1986,0.4,36,10212715,1938.5,3.32281201331661e-06,3.44445734809016e-06,3.22933229079497e-06
"681","Black",52.5,1991,5.7,70,1218133,1938.5,3.02871133300097e-05,3.20471448782991e-05,2.40764275837843e-05
"682","White",52.5,1991,1.8,184,10048754,1938.5,1.28588680314694e-05,1.53810343129992e-05,1.08938324376227e-05
"683","Black",57.5,1996,13.9,164,1176318,1938.5,0.000107121786677653,0.000117739008481933,6.87976231377946e-05
"684","White",57.5,1996,5.1,506,9848694,1938.5,4.09687533221751e-05,5.35625655068353e-05,3.09241110587599e-05
"685","Black",62.5,2001,28.4,320,1124835,1938.5,0.000305384850282027,0.000337244411708703,0.000187147571130542
"686","White",62.5,2001,9.7,922,9525235,1938.5,0.000111954183831766,0.000148651499634453,8.20298942137125e-05
"687","Black",67.5,2006,49,511,1042407,1938.5,0.000629969593757697,0.000693777586793125,0.000384294789182532
"688","White",67.5,2006,18.3,1649,9012913,1938.5,0.000252275671859392,0.000334770046977759,0.00018351720404303
"689","Black",72.5,2011,76.1,693,910313,1938.5,0.00108111686289032,0.00118642205387783,0.000661735358370697
"690","White",72.5,2011,30.6,2517,8217014,1938.5,0.000469405461706854,0.000619426018488467,0.000341142952606104
"691","Black",32.5,1972,0,0,1351297,1939.5,0,0,0
"692","White",32.5,1972,0,0,10727707,1939.5,1.03540852421817e-07,1.03540852421817e-07,1.03540852421817e-07
"693","Black",37.5,1977,0,0,1302560,1939.5,4.90452891900445e-07,4.90452891900445e-07,4.90452891900445e-07
"694","White",37.5,1977,0,0,10722278,1939.5,1.42067697674902e-07,1.42067697674902e-07,1.42067697674902e-07
"695","Black",42.5,1982,0,0,1346989,1939.5,2.03934972929586e-06,2.03934972929586e-06,2.03934972929586e-06
"696","White",42.5,1982,0.1,10,10749041,1939.5,7.509703064164e-07,7.509703064164e-07,7.509703064164e-07
"697","Black",47.5,1987,0.9,12,1320207,1939.5,7.60345910723383e-06,7.74893481595104e-06,7.09499963561829e-06
"698","White",47.5,1987,0.5,55,10560388,1939.5,3.25059122513571e-06,3.44445734809016e-06,3.10115642061772e-06
"699","Black",52.5,1992,5.1,65,1270535,1939.5,2.98257503459228e-05,3.20471448782991e-05,2.19757630676557e-05
"700","White",52.5,1992,1.6,165,10410845,1939.5,1.24005899837075e-05,1.53810343129992e-05,1.00729532795295e-05
"701","Black",57.5,1997,14.7,180,1224009,1939.5,0.00010680593654644,0.000117739008481933,6.71717120270088e-05
"702","White",57.5,1997,4.9,504,10196655,1939.5,4.06191964869106e-05,5.35625655068353e-05,3.02617442337699e-05
"703","Black",62.5,2002,29.2,338,1159014,1939.5,0.00030517884624946,0.000337244411708703,0.000185905620193667
"704","White",62.5,2002,9.7,958,9885133,1939.5,0.000111693248846004,0.000148651499634453,8.15004923206724e-05
"705","Black",67.5,2007,48.8,525,1075709,1939.5,0.000629845062045115,0.000693777586793125,0.000383360408726051
"706","White",67.5,2007,18.2,1708,9367680,1939.5,0.000252086237443518,0.000334770046977759,0.000183098558224894
"707","Black",72.5,2012,73.5,695,945510,1939.5,0.00108105156567042,0.00118642205387783,0.000661044785803754
"708","White",72.5,2012,30.1,2573,8558079,1939.5,0.000469273025178938,0.000619426018488467,0.000340815788007743
"709","Black",32.5,1973,0,0,1402908,1940.5,0,0,0
"710","White",32.5,1973,0,0,11419873,1940.5,1.03540852421817e-07,1.03540852421817e-07,1.03540852421817e-07
"711","Black",37.5,1978,0,0,1351037,1940.5,4.90452891900445e-07,4.90452891900445e-07,4.90452891900445e-07
"712","White",37.5,1978,0,0,11388710,1940.5,1.42067697674902e-07,1.42067697674902e-07,1.42067697674902e-07
"713","Black",42.5,1983,0,0,1391062,1940.5,2.03934972929586e-06,2.03934972929586e-06,2.03934972929586e-06
"714","White",42.5,1983,0.1,17,11358002,1940.5,7.509703064164e-07,7.509703064164e-07,7.509703064164e-07
"715","Black",47.5,1988,1.3,17,1357832,1940.5,7.56489349714055e-06,7.74893481595104e-06,6.91910325435361e-06
"716","White",47.5,1988,0.4,47,11151663,1940.5,3.16336086034617e-06,3.44445734809016e-06,2.94609564048107e-06
"717","Black",52.5,1993,4.3,57,1319163,1940.5,2.95075775630864e-05,3.20471448782991e-05,2.05006975650687e-05
"718","White",52.5,1993,1.6,178,11042995,1940.5,1.20777284356668e-05,1.53810343129992e-05,9.48923160171131e-06
"719","Black",57.5,1998,12.5,158,1268162,1940.5,0.000106589623724012,0.000117739008481933,6.60325179655535e-05
"720","White",57.5,1998,4.7,507,10804821,1940.5,4.03738106158216e-05,5.35625655068353e-05,2.97915324221903e-05
"721","Black",62.5,2003,29.4,354,1206035,1940.5,0.00030503927510963,0.000337244411708703,0.000185037859027394
"722","White",62.5,2003,9.9,1031,10441698,1940.5,0.000111510953263831,0.000148651499634453,8.11254495697958e-05
"723","Black",67.5,2008,42.9,481,1122128,1940.5,0.000629762269701835,0.000693777586793125,0.000382709872980287
"724","White",67.5,2008,18.4,1826,9915455,1940.5,0.000251954777486142,0.000334770046977759,0.00018280273348188
"725","Black",72.5,2013,66.5,659,991637,1940.5,0.00108100992361326,0.00118642205387783,0.000660566238221841
"726","White",72.5,2013,29.2,2647,9073320,1940.5,0.000469182025023696,0.000619426018488467,0.000340585337498624
"727","Black",27.5,1969,0,0,1415764,1941.5,0,0,0
"728","White",27.5,1969,0,0,11681820,1941.5,9.67661679939937e-08,9.67661679939937e-08,9.67661679939937e-08
"729","Black",32.5,1974,0,0,1450565,1941.5,0,0,0
"730","White",32.5,1974,0,0,11896697,1941.5,1.03540852421817e-07,1.03540852421817e-07,1.03540852421817e-07
"731","Black",37.5,1979,0,0,1396748,1941.5,4.90452891900445e-07,4.90452891900445e-07,4.90452891900445e-07
"732","White",37.5,1979,0,0,11852552,1941.5,1.42067697674902e-07,1.42067697674902e-07,1.42067697674902e-07
"733","Black",42.5,1984,0,0,1429710,1941.5,2.03393943503534e-06,2.03934972929586e-06,2.01540973941406e-06
"734","White",42.5,1984,0.1,12,11770114,1941.5,7.45681225234168e-07,7.509703064164e-07,7.41664465003385e-07
"735","Black",47.5,1989,1.3,18,1390398,1941.5,7.51233885533968e-06,7.74893481595104e-06,6.68005109241966e-06
"736","White",47.5,1989,0.4,48,11553110,1941.5,3.07542207064148e-06,3.44445734809016e-06,2.7891706282546e-06
"737","Black",52.5,1994,4.8,66,1367618,1941.5,2.93221614572576e-05,3.20471448782991e-05,1.96167533135432e-05
"738","White",52.5,1994,1.8,207,11471209,1941.5,1.18810416568669e-05,1.53810343129992e-05,9.12871810763295e-06
"739","Black",57.5,1999,12,157,1312016,1941.5,0.000106464978400058,0.000117739008481933,6.53521953182727e-05
"740","White",57.5,1999,4.2,471,11223498,1941.5,4.02251296629157e-05,5.35625655068353e-05,2.95018506945124e-05
"741","Black",62.5,2004,25.7,322,1252707,1941.5,0.00030496027549269,0.000337244411708703,0.000184521904607835
"742","White",62.5,2004,9.3,1015,10864238,1941.5,0.000111401308179626,0.000148651499634453,8.08951129136674e-05
"743","Black",67.5,2009,47,549,1167874,1941.5,0.000629716912618336,0.000693777586793125,0.000382325271770961
"744","White",67.5,2009,16.5,1702,10333858,1941.5,0.000251876526165488,0.000334770046977759,0.000182621745271632
"745","Black",72.5,2014,65.3,676,1034497,1941.5,0.00108098882784419,0.00118642205387783,0.000660285446435453
"746","White",72.5,2014,29.1,2753,9453804,1941.5,0.000469128701084678,0.000619426018488467,0.000340445021594802
"747","Black",27.5,1970,0,0,1441811,1942.5,0,0,0
"748","White",27.5,1970,0,0,11953485,1942.5,9.67661679939937e-08,9.67661679939937e-08,9.67661679939937e-08
"749","Black",32.5,1975,0,0,1502280,1942.5,0,0,0
